
VASEmethod[EllipsometerType=4, Isotropic, FixedPol=45.00, ZoneAve=1, Revs=10, OffsetMode=2, Offset1=0.000000, Offset2=0.000000, Offset3=0.000000, WVASE=3.486, HardVer=17.028, Sat Dec 03 12:46:03 2011]
Original[auncmex.dat]
nm
190.312256	44.999557	12.481396	189.02046	33.2171	63.7721
191.904187	44.999557	16.073629	180.09164	5.95537	9.48693
193.496191	44.999557	25.848736	182.47229	2.94467	3.61866
195.088281	44.999557	20.280497	176.87469	2.202	3.68038
196.680420	44.999557	19.438124	177.66158	1.5676	3.02119
198.272644	44.999557	17.642273	184.52434	1.21287	2.81128
199.864929	44.999557	16.174948	184.95662	1.57848	4.31486
201.457288	44.999557	18.805597	181.59375	2.28808	5.9282
203.049719	44.999557	16.684662	172.5016	3.87405	12.2204
204.642212	44.999557	18.253736	172.45192	4.49312	14.1289
206.234766	44.999557	20.233723	182.82188	3.37771	10.311
207.827393	44.999557	18.116613	174.80956	2.91765	10.2267
209.420093	44.999557	19.323763	179.15744	2.05661	7.00748
211.012866	44.999557	18.798016	175.03404	1.2815	4.51057
212.605688	44.999557	19.050362	185.00261	1.10015	3.82692
214.198560	44.999557	17.759645	181.76646	1.04027	3.79998
215.791528	44.999557	17.343273	180.56635	0.958966	3.49858
217.384546	44.999557	18.442904	175.99454	0.907619	3.04556
218.977612	44.999557	18.826664	182.13196	0.820757	2.61041
220.570752	44.999557	17.282743	180.46172	0.774398	2.54975
222.163965	44.999557	17.996401	182.49789	0.669303	2.04056
223.757227	44.999557	18.305895	178.10239	0.635946	1.83179
225.350537	44.999557	18.092049	178.35011	0.553421	1.54255
226.943921	44.999557	18.57032	181.3053	0.524221	1.36841
228.537378	44.999557	18.145294	181.6752	0.458526	1.17062
230.130884	44.999557	18.439754	178.24196	0.426378	1.0313
231.724438	44.999557	17.86368	179.51056	0.346142	0.82791
233.318066	44.999557	18.228075	179.94817	0.371456	0.842967
234.911743	44.999557	17.773378	179.80501	0.333931	0.748859
236.505469	44.999557	17.969734	179.12343	0.291086	0.625751
238.099268	44.999557	18.045902	179.95732	0.294755	0.611338
239.693091	44.999557	18.050756	179.87326	0.297408	0.59838
241.287012	44.999557	18.255053	179.64719	0.306944	0.594783
242.880957	44.999557	17.888716	180.29205	0.272481	0.523801
244.474951	44.999557	18.074703	180.26216	0.315624	0.587331
246.069019	44.999557	18.290096	179.50542	0.286013	0.515668
247.663135	44.999557	17.84198	179.7618	0.278577	0.503476
249.257300	44.999557	17.844837	180.23679	0.301734	0.536089
250.851514	44.999557	17.581911	179.50519	0.29614	0.525205
252.445801	44.999557	17.68854	179.35471	0.287622	0.500843
254.040112	44.999557	17.604151	178.75117	0.263478	0.455748
255.634497	44.999557	17.911724	178.71419	0.264963	0.447291
257.228906	44.999557	17.565464	178.99155	0.279826	0.47601
258.823364	44.999557	17.944592	179.18547	0.291888	0.484044
260.417896	44.999557	17.641829	179.47482	0.300731	0.503052
262.012451	44.999557	18.295513	179.99348	0.331749	0.535408
263.607080	44.999557	17.904583	179.51483	0.286979	0.470461
265.201733	44.999557	17.644604	178.91295	0.290516	0.481743
266.796436	44.999557	17.438004	179.63914	0.311308	0.521107
268.391187	44.999557	18.129385	179.41289	0.31962	0.518069
269.985986	44.999557	17.542694	179.95842	0.304453	0.508961
271.580835	44.999557	16.706694	179.56323	0.320027	0.560637
273.175708	44.999557	16.812033	179.07607	0.301776	0.528502
274.770654	44.999557	17.834782	179.63478	0.378652	0.632338
276.365625	44.999557	17.36401	178.59543	0.324417	0.558465
277.960620	44.999557	16.929201	178.16026	0.339362	0.601056
279.555688	44.999557	17.258938	178.92673	0.326969	0.573132
281.150781	44.999557	17.366001	179.17749	0.32102	0.564479
282.745923	44.999557	17.28265	180.59137	0.356896	0.635474
284.341113	44.999557	17.680819	178.39793	0.372339	0.656486
285.936328	44.999557	17.286436	178.81743	0.344446	0.624175
287.531567	44.999557	18.283096	178.56363	0.337712	0.587653
289.126880	44.999557	17.736317	179.65488	0.32889	0.593422
290.722217	44.999557	17.073883	180.22839	0.34636	0.652492
292.317578	44.999557	18.226969	179.31819	0.341299	0.613764
293.912988	44.999557	17.88681	179.24493	0.338759	0.627664
295.508447	44.999557	16.774607	180.01711	0.308434	0.610163
297.103906	44.999557	17.962242	176.62335	0.325583	0.616498
298.699438	44.999557	17.232435	179.16855	0.311215	0.616895
300.294995	44.999557	18.115543	180.02571	0.335817	0.642689
301.890576	44.999557	17.948435	179.75665	0.326111	0.637509
303.486182	44.999557	17.663265	179.09387	0.305605	0.615516
305.081836	44.999557	17.191046	178.60835	0.310518	0.644758
306.677515	44.999557	17.710245	179.78926	0.298553	0.612852
308.273242	44.999557	17.225527	179.43745	0.3223	0.688899
309.868994	44.999557	18.287643	180.17781	0.310277	0.633464
311.464771	44.999557	17.868689	179.70975	0.30296	0.639084
313.060571	44.999557	17.918915	180.31578	0.320198	0.685474
314.656421	44.999557	17.259556	179.58893	0.319635	0.7115
316.252271	44.999557	17.31879	179.11038	0.300548	0.674155
317.848169	44.999557	18.04907	180.71823	0.272104	0.598813
319.444092	44.999557	17.267038	178.73361	0.294072	0.678666
321.040063	44.999557	17.760519	180.0143	0.313692	0.710341
322.636035	44.999557	18.659868	181.71466	0.303893	0.67094
324.232031	44.999557	17.510605	180.74525	0.309995	0.732294
325.828076	44.999557	18.007227	178.02568	0.300191	0.696086
327.424121	44.999557	17.313807	179.45575	0.30682	0.744713
329.020215	44.999557	18.081066	180.94661	0.282373	0.670526
